recv_epoch,tick,power_v,power_a,ff_FR,ff_FL,ff_RR,ff_RL,q_FR_hip,dq_FR_hip,tau_FR_hip,cnt_FR_hip,temp_FR_hip,q_FR_thigh,dq_FR_thigh,tau_FR_thigh,cnt_FR_thigh,temp_FR_thigh,q_FR_calf,dq_FR_calf,tau_FR_calf,cnt_FR_calf,temp_FR_calf,q_FL_hip,dq_FL_hip,tau_FL_hip,cnt_FL_hip,temp_FL_hip,q_FL_thigh,dq_FL_thigh,tau_FL_thigh,cnt_FL_thigh,temp_FL_thigh,q_FL_calf,dq_FL_calf,tau_FL_calf,cnt_FL_calf,temp_FL_calf,q_RR_hip,dq_RR_hip,tau_RR_hip,cnt_RR_hip,temp_RR_hip,q_RR_thigh,dq_RR_thigh,tau_RR_thigh,cnt_RR_thigh,temp_RR_thigh,q_RR_calf,dq_RR_calf,tau_RR_calf,cnt_RR_calf,temp_RR_calf,q_RL_hip,dq_RL_hip,tau_RL_hip,cnt_RL_hip,temp_RL_hip,q_RL_thigh,dq_RL_thigh,tau_RL_thigh,cnt_RL_thigh,temp_RL_thigh,q_RL_calf,dq_RL_calf,tau_RL_calf,cnt_RL_calf,temp_RL_calf
1790284046.827643,778250,30.0663,3.1447,109,109,89,105,-0.0201116614,0.0155020952,2.1522305,87,28,0.653403401,0.0775104761,1.7811563,72,27,-1.3708539,0,7.30191612,154,28,0.0211108327,-0.0426307619,-2.0780158,-84,28,0.660155296,-0.0387552381,1.11322272,45,27,-1.36379278,0.0465062857,6.59069061,139,28,-0.0749336481,-0.0116265714,7.81729698,316,30,0.658363402,-0.00775104761,1.06374609,43,26,-1.35782158,-0.00202201237,6.11654043,129,28,0.0756760836,-0.0116265714,-8.01520348,-324,30,0.664903402,-0.0930125713,0.643195331,26,27,-1.3483907,-0.00808804948,5.07340956,107,28
1790284046.829664,778252,30.0663,3.1105,109,109,89,105,-0.0201419387,-0.0310041904,2.1522305,87,28,0.653373122,0.0387552381,1.68220317,68,27,-1.37083817,0.0262861624,7.25450134,153,28,0.0211108327,-0.0271286666,-2.10275388,-85,28,0.660185575,-0.00387552381,0.989531279,40,27,-1.36382437,-0.016176099,6.68552065,141,28,-0.0749033689,0.0232531428,7.6936059,311,30,0.658363402,0,1.11322272,45,26,-1.35783732,-0.0444842726,6.02170992,127,28,0.0757063627,0.0542573333,-7.96572685,-322,30,0.664903402,-0.0930125713,0.643195331,26,27,-1.3483907,0,5.07340956,107,28
1790284046.831544,778254,30.0575,3.1447,109,109,89,105,-0.0201116614,-0.00387552381,2.0780158,84,28,0.653373122,0.0155020952,1.73167968,70,27,-1.3708539,0.0101100625,7.30191612,154,28,0.0211108327,-0.0465062857,-2.20170712,-89,28,0.660155296,-0.0387552381,1.16269922,47,27,-1.36382437,-0.018198112,6.59069061,139,28,-0.0749336481,0,7.79255867,315,30,0.658363402,-0.0155020952,1.11322272,45,26,-1.35783732,-0.00404402474,5.97429514,126,28,0.0757063627,-0.00387552381,-8.0646801,-326,30,0.664933681,0.00775104761,0.568980455,23,27,-1.3483907,-0.0101100625,5.07340956,107,28
1790284046.833520,778256,30.0663,3.0764,109,109,89,105,-0.0201419387,-0.0697594285,2.0780158,84,28,0.653373122,0.0116265714,1.58325005,64,27,-1.3708539,0,7.30191612,154,28,0.0211108327,-0.0348797143,-2.0780158,-84,28,0.660215855,0.0542573333,1.11322272,45,27,-1.36380851,0.00606603734,6.63810587,140,28,-0.0749033689,0.0503818095,7.61939096,308,30,0.658393681,0.0581328608,1.16269922,47,26,-1.35782158,-0.00404402474,5.97429514,126,28,0.0756760836,0,-7.96572685,-322,30,0.664963961,0.019377619,0.593718767,24,27,-1.34837484,0.0323521979,5.0259943,106,28
1790284046.835525,778258,30.0575,3.1105,109,109,89,105,-0.0201419387,-0.0620083809,2.20170712,89,28,0.653403401,0.0930125713,1.63272667,66,27,-1.3708539,0.00606603734,7.39674616,156,28,0.0211108327,-0.0465062857,-2.0780158,-84,28,0.660185575,0.019377619,1.06374609,43,27,-1.36380851,0.018198112,6.63810587,140,28,-0.0749336481,0,7.74308205,313,30,0.658393681,0.0736349523,1.21217585,49,26,-1.35782158,-0.00202201237,6.02170992,127,28,0.0757063627,0.0387552381,-8.01520348,-324,30,0.664963961,0.00775104761,0.568980455,23,27,-1.3483907,-0.016176099,5.07340956,107,28
1790284046.837487,778260,30.0575,3.1105,109,109,89,105,-0.020172216,-0.0930125713,2.1522305,87,28,0.653373122,0.0232531428,1.60798836,65,27,-1.3708539,-0.0323521979,7.39674616,156,28,0.0211108327,-0.0387552381,-2.02853918,-82,28,0.660155296,-0.0465062857,1.08848441,44,27,-1.36380851,0.0363962241,6.59069061,139,28,-0.0749033689,0.0813859999,7.61939096,308,30,0.658363402,0.00775104761,1.11322272,45,26,-1.35780573,0.0121320747,5.97429514,126,28,0.0757366419,0.0891370475,-8.01520348,-324,30,0.664963961,0,0.568980455,23,27,-1.34837484,0.0202201251,5.07340956,107,28
1790284046.839151,778261,30.0575,3.1105,109,109,89,105,-0.0201116614,-0.0116265714,2.10275388,85,28,0.653342843,-0.0155020952,1.68220317,68,27,-1.37086976,-0.0323521979,7.39674616,156,28,0.0211108327,-0.019377619,-2.0780158,-84,28,0.660185575,-0.0387552381,1.16269922,47,27,-1.36382437,-0.0202201251,6.63810587,140,28,-0.0749033689,0.0620083809,7.84203529,317,30,0.658363402,0.019377619,1.06374609,43,26,-1.35783732,-0.0384182371,6.02170992,127,28,0.0757063627,0.0348797143,-7.94098854,-321,30,0.664963961,0,0.544242203,22,27,-1.34837484,0.0323521979,5.07340956,107,28
1790284046.841324,778263,30.0663,3.1447,109,109,89,105,-0.0201419387,-0.0310041904,2.20170712,89,28,0.653342843,-0.019377619,1.60798836,65,27,-1.3708539,0.00606603734,7.25450134,153,28,0.0211108327,0.0116265714,-2.12749219,-86,28,0.660155296,-0.0465062857,1.16269922,47,27,-1.36382437,-0.0242641494,6.59069061,139,27,-0.0748730898,0.0968880951,7.64412928,309,30,0.658363402,0.019377619,1.06374609,43,26,-1.35782158,-0.0141540868,5.97429514,126,28,0.0756760836,-0.019377619,-8.03994179,-325,30,0.664963961,0,0.544242203,22,27,-1.3483907,-0.00808804948,5.0259943,106,28
1790284046.843315,778265,30.0663,3.1789,109,109,89,105,-0.0201116614,0.0271286666,2.10275388,85,28,0.653342843,0,1.70694149,69,27,-1.3708539,-0.00606603734,7.30191612,154,28,0.0211108327,-0.0387552381,-2.02853918,-82,28,0.660155296,-0.0387552381,1.08848441,44,27,-1.36382437,-0.0242641494,6.59069061,139,27,-0.0749336481,-0.00387552381,7.91625023,320,30,0.658363402,0.0465062857,1.21217585,49,26,-1.35783732,-0.0384182371,5.97429514,126,28,0.0756760836,0,-7.94098854,-321,30,0.664933681,-0.0503818095,0.568980455,23,27,-1.34837484,0.0303301867,4.97857904,105,28
1790284046.845249,778267,30.0663,3.1105,109,109,89,105,-0.0201116614,0.0155020952,2.1522305,87,28,0.653373122,0.0387552381,1.63272667,66,27,-1.3708539,0.00808804948,7.30191612,154,28,0.0211108327,-0.0387552381,-2.10275388,-85,28,0.660185575,0.019377619,1.06374609,43,27,-1.36382437,-0.0101100625,6.63810587,140,27,-0.0749336481,-0.0155020952,7.6936059,311,30,0.658363402,0.0387552381,1.08848441,44,26,-1.35782158,-0.0141540868,5.97429514,126,28,0.0756760836,-0.019377619,-7.94098854,-321,30,0.664963961,0.019377619,0.568980455,23,27,-1.34837484,0.0202201251,4.88374901,103,28
1790284046.847322,778269,30.0575,3.1447,109,109,89,105,-0.0201419387,-0.0348797143,2.20170712,89,28,0.653342843,0.019377619,1.70694149,69,27,-1.3708539,0,7.30191612,154,28,0.0211411119,0.019377619,-2.12749219,-86,28,0.660185575,0.0155020952,1.08848441,44,27,-1.36380851,0.018198112,6.68552065,141,27,-0.0749336481,-0.0155020952,7.6936059,311,30,0.658333123,0.00387552381,1.18743753,48,26,-1.35783732,-0.0404402502,6.02170992,127,28,0.0757366419,0.108514667,-8.03994179,-325,30,0.664933681,-0.0155020952,0.742148459,30,27,-1.34837484,0.0242641494,5.0259943,106,28
1790284046.849692,778272,30.0663,3.1447,110,109,89,105,-0.0201116614,-0.0116265714,2.12749219,86,28,0.653342843,-0.019377619,1.50903523,61,27,-1.3708539,0,7.25450134,153,28,0.0211108327,-0.0581328608,-2.20170712,-89,28,0.660155296,-0.0387552381,1.18743753,48,27,-1.36380851,0.0424622633,6.59069061,139,27,-0.0749033689,-0.0116265714,7.6936059,311,30,0.658363402,0.0465062857,1.18743753,48,26,-1.35783732,-0.0141540868,5.97429514,126,28,0.0757063627,0.0387552381,-8.03994179,-325,30,0.664903402,-0.100763619,0.568980455,23,27,-1.3483907,-0.00606603734,5.0259943,106,28
1790284046.851902,778274,30.0575,3.0764,110,109,89,105,-0.020172216,-0.0852615237,2.20170712,89,28,0.653373122,0.0620083809,1.70694149,69,27,-1.37086976,0.0283081736,7.25450134,153,28,0.0211411119,0.019377619,-2.0780158,-84,28,0.660185575,0.00775104761,1.08848441,44,27,-1.36379278,0.0424622633,6.68552065,141,27,-0.0749033689,0.0503818095,7.6936059,311,30,0.658333123,0,1.06374609,43,26,-1.35783732,-0.0303301867,6.02170992,127,28,0.0757063627,0.0581328608,-7.86677361,-318,30,0.664933681,-0.0387552381,0.470027357,19,27,-1.34837484,0.0202201251,5.07340956,107,28
1790284046.853624,778276,30.0575,3.1447,110,109,89,105,-0.0201116614,-0.00775104761,2.10275388,85,28,0.653342843,-0.019377619,1.70694149,69,27,-1.3708539,-0.00404402474,7.39674616,156,28,0.0211108327,-0.0387552381,-2.0780158,-84,28,0.660185575,0.019377619,1.21217585,49,27,-1.36380851,0.018198112,6.59069061,139,27,-0.0749336481,0.0116265714,7.79255867,315,30,0.658333123,-0.019377619,1.08848441,44,26,-1.35782158,-0.00808804948,6.02170992,127,28,0.0757063627,0.00775104761,-8.03994179,-325,30,0.664933681,-0.0387552381,0.470027357,19,27,-1.3483907,-0.0101100625,5.07340956,107,28
1790284046.855667,778278,30.0575,3.1105,109,109,89,105,-0.020172216,-0.0968880951,2.25118375,91,28,0.653342843,0.0155020952,1.70694149,69,27,-1.3708539,-0.00404402474,7.30191612,154,28,0.0211108327,-0.0348797143,-2.12749219,-86,28,0.660185575,0.019377619,1.21217585,49,27,-1.36380851,0.0101100625,6.78035069,143,27,-0.0749336481,-0.0116265714,7.74308205,313,30,0.658333123,-0.019377619,1.08848441,44,26,-1.35782158,-0.00606603734,6.02170992,127,28,0.0756760836,-0.0155020952,-7.94098854,-321,30,0.664903402,-0.0813859999,0.643195331,26,27,-1.34837484,0.0424622633,5.0259943,106,28
1790284046.857566,778280,30.0575,3.1789,109,109,89,105,-0.0201116614,0,2.02853918,82,28,0.653312564,-0.0387552381,1.60798836,65,27,-1.37083817,0.0222421363,7.30191612,154,28,0.0211108327,-0.0387552381,-2.0780158,-84,28,0.660185575,0.0271286666,1.08848441,44,27,-1.36380851,0.0101100625,6.59069061,139,27,-0.0749336481,0.00775104761,7.79255867,315,30,0.658363402,0.0620083809,1.11322272,45,26,-1.35782158,-0.00808804948,6.02170992,127,28,0.0756760836,-0.0232531428,-8.01520348,-324,30,0.664933681,-0.019377619,0.667933583,27,27,-1.34837484,0.0222421363,5.07340956,107,28
1790284046.859565,778282,30.0575,3.1447,109,109,89,105,-0.0201116614,0.00775104761,2.1522305,87,28,0.653282285,0.00387552381,1.73167968,70,27,-1.37086976,-0.0323521979,7.30191612,154,28,0.0211411119,0.0271286666,-2.12749219,-86,28,0.660155296,-0.0232531428,1.18743753,48,27,-1.36380851,0.0202201251,6.63810587,140,27,-0.0749336481,0,7.74308205,313,30,0.658333123,0.0116265714,1.11322272,45,26,-1.35783732,-0.0384182371,6.02170992,127,28,0.0756760836,0.00775104761,-7.96572685,-322,30,0.664903402,-0.0658839047,0.544242203,22,27,-1.3483907,-0.0121320747,4.97857904,105,28
1790284046.861624,778284,30.0575,3.1447,109,109,89,105,-0.0201419387,-0.0310041904,2.12749219,86,28,0.653342843,0.0155020952,1.68220317,68,27,-1.37083817,0.0242641494,7.30191612,154,28,0.0211108327,-0.0387552381,-2.02853918,-82,28,0.660155296,-0.0116265714,1.06374609,43,27,-1.36380851,0.0141540868,6.63810587,140,27,-0.0749639273,-0.0581328608,7.74308205,313,30,0.658363402,0.0542573333,1.16269922,47,26,-1.35782158,-0.0141540868,5.97429514,126,28,0.0757366419,0.0813859999,-7.96572685,-322,30,0.664963961,0.0542573333,0.643195331,26,27,-1.3483907,-0.00202201237,4.97857904,105,28
1790284046.863576,778286,30.0575,3.1447,110,109,89,105,-0.0201116614,0,2.10275388,85,28,0.653373122,0.019377619,1.60798836,65,27,-1.3708539,-0.00606603734,7.30191612,154,28,0.0211108327,-0.0116265714,-2.10275388,-85,28,0.660125017,-0.0465062857,1.16269922,47,27,-1.36382437,-0.0121320747,6.59069061,139,27,-0.0749336481,0.0155020952,7.79255867,315,30,0.658363402,0.0503818095,1.16269922,47,26,-1.35782158,-0.00404402474,5.97429514,126,28,0.0757063627,0.0116265714,-7.94098854,-321,30,0.664903402,-0.0620083809,0.519503951,21,27,-1.34837484,0.0262861624,5.07340956,107,28
1790284046.865548,778288,30.0575,3.1447,110,109,89,105,-0.0201419387,-0.0387552381,2.20170712,89,28,0.653342843,0.0232531428,1.70694149,69,27,-1.3708539,0,7.30191612,154,28,0.0210805535,-0.0813859999,-2.02853918,-82,28,0.660125017,-0.0581328608,1.08848441,44,27,-1.36380851,0.0141540868,6.59069061,139,27,-0.0749336481,-0.0155020952,7.74308205,313,30,0.658333123,0.019377619,1.18743753,48,26,-1.35782158,-0.00404402474,5.97429514,126,28,0.0757366419,0.0620083809,-8.03994179,-325,30,0.664933681,0,0.519503951,21,27,-1.34837484,0.0363962241,5.07340956,107,28
1790284046.867418,778290,30.0575,2.9738,110,109,89,105,-0.0201116614,-0.0116265714,2.10275388,85,28,0.653342843,0.0310041904,1.68220317,68,27,-1.3708539,0,7.39674616,156,28,0.0211108327,-0.0348797143,-2.12749219,-86,28,0.660155296,0.0232531428,1.16269922,47,27,-1.36380851,0.0101100625,6.59069061,139,27,-0.0749336481,0,7.71834373,312,30,0.658333123,0.0232531428,1.11322272,45,26,-1.35782158,-0.00808804948,5.8794651,124,28,0.0756760836,-0.0465062857,-8.01520348,-324,30,0.664903402,-0.0542573333,0.643195331,26,27,-1.34837484,0.0384182371,5.07340956,107,28
1790284046.869456,778292,30.0575,3.1105,109,109,89,105,-0.0201419387,-0.0387552381,2.1522305,87,28,0.653342843,0.0310041904,1.68220317,68,27,-1.3708539,-0.00606603734,7.30191612,154,28,0.0211411119,-0.0736349523,-2.0780158,-84,28,0.660125017,-0.0387552381,0.989531279,40,27,-1.36379278,0.0384182371,6.63810587,140,27,-0.0749336481,0.0155020952,7.81729698,316,30,0.658333123,0.0155020952,1.11322272,45,26,-1.35783732,-0.0101100625,6.02170992,127,28,0.0757366419,0.0736349523,-7.94098854,-321,30,0.664903402,-0.0581328608,0.568980455,23,27,-1.34837484,0.0283081736,5.07340956,107,28
1790284046.871480,778294,30.0575,3.1447,109,109,89,105,-0.0201116614,0,2.10275388,85,28,0.653342843,0.0503818095,1.73167968,70,27,-1.3708539,-0.00404402474,7.30191612,154,28,0.0211411119,0.0503818095,-2.10275388,-85,28,0.660094738,-0.0775104761,1.06374609,43,27,-1.36379278,0.0121320747,6.63810587,140,27,-0.0749639273,-0.0581328608,7.81729698,316,30,0.658333123,0.0387552381,1.11322272,45,26,-1.35782158,-0.0141540868,5.97429514,126,28,0.0756760836,-0.019377619,-7.94098854,-321,30,0.664933681,0.0155020952,0.667933583,27,27,-1.34837484,0.0262861624,5.07340956,107,28
1790284046.873703,778296,30.0663,3.1789,109,109,89,105,-0.0201419387,-0.0387552381,2.22644544,90,28,0.653312564,-0.00775104761,1.58325005,64,27,-1.3708539,0,7.39674616,156,28,0.0211108327,-0.0155020952,-2.10275388,-85,28,0.660094738,-0.0930125713,1.06374609,43,27,-1.36380851,0.0121320747,6.68552065,141,27,-0.0749033689,0.0736349523,7.81729698,316,30,0.658333123,0.0387552381,1.11322272,45,26,-1.35783732,-0.0404402502,6.02170992,127,28,0.0757063627,0.0116265714,-8.0646801,-326,30,0.664963961,0.0620083809,0.643195331,26,27,-1.3483907,0.0202201251,5.0259943,106,28
1790284046.875664,778298,30.0575,3.1447,109,109,89,105,-0.0201116614,-0.00387552381,2.0780158,84,28,0.653312564,-0.00387552381,1.7811563,72,27,-1.37086976,-0.034374211,7.44416142,157,28,0.0211411119,0.0310041904,-2.1522305,-87,28,0.660094738,-0.0775104761,0.964792967,39,27,-1.36382437,0.0444842726,6.63810587,140,27,-0.0749336481,-0.00387552381,7.79255867,315,30,0.658333123,0.0658839047,1.08848441,44,26,-1.35780573,0.00808804948,6.02170992,127,28,0.0757366419,0.0620083809,-8.01520348,-324,30,0.664873123,-0.10463915,0.519503951,21,27,-1.3483907,0.0222421363,5.07340956,107,28
1790284046.877752,778300,30.0575,3.1105,109,109,89,105,-0.0201116614,0.0116265714,2.25118375,91,28,0.653312564,0.0310041904,1.60798836,65,27,-1.37086976,-0.0323521979,7.30191612,154,28,0.0211108327,-0.00387552381,-2.12749219,-86,28,0.660094738,-0.0620083809,1.08848441,44,27,-1.36379278,0.0465062857,6.59069061,139,27,-0.0749033689,0.0620083809,7.6936059,311,30,0.658333123,0.0426307619,1.08848441,44,26,-1.35783732,-0.0384182371,6.02170992,127,28,0.0756760836,-0.0348797143,-7.94098854,-321,30,0.664903402,-0.0503818095,0.568980455,23,27,-1.3483907,0.0202201251,5.07340956,107,28
1790284046.879700,778302,30.0575,3.1789,109,109,89,105,-0.0201419387,-0.0271286666,2.12749219,86,28,0.653312564,-0.00387552381,1.60798836,65,27,-1.3708539,-0.00404402474,7.30191612,154,28,0.0211108327,-0.019377619,-2.12749219,-86,28,0.660125017,0.00387552381,0.989531279,40,27,-1.36382437,0.00202201237,6.63810587,140,27,-0.0749033689,0.0387552381,7.79255867,315,30,0.658302844,0.0116265714,1.16269922,47,26,-1.35782158,-0.00808804948,6.02170992,127,28,0.0757063627,0.019377619,-8.0646801,-326,30,0.664933681,0.0232531428,0.568980455,23,27,-1.34840643,-0.0101100625,5.07340956,107,28
1790284046.881877,778304,30.0575,3.1105,109,109,89,105,-0.0201116614,-0.00775104761,2.0780158,84,28,0.653342843,0.0968880951,1.73167968,70,27,-1.3708539,-0.00606603734,7.39674616,156,28,0.0211108327,0,-2.12749219,-86,28,0.660094738,-0.0387552381,1.08848441,44,27,-1.36380851,0.016176099,6.63810587,140,27,-0.0749336481,0,7.6936059,311,30,0.658272624,-0.0271286666,1.28639066,52,26,-1.35780573,0.0262861624,6.02170992,127,28,0.0757063627,0.0310041904,-7.91625023,-320,30,0.664903402,-0.0465062857,0.568980455,23,27,-1.34840643,-0.00606603734,5.0259943,106,28
1790284046.883672,778306,30.0575,3.1105,109,109,89,105,-0.0201419387,-0.0271286666,2.20170712,89,28,0.653342843,0.0968880951,1.73167968,70,27,-1.37086976,-0.0303301867,7.39674616,156,28,0.0211108327,-0.0155020952,-2.10275388,-85,28,0.660094738,-0.0387552381,1.08848441,44,27,-1.36382437,-0.018198112,6.63810587,140,27,-0.0748730898,0.0775104761,7.64412928,309,30,0.658272624,-0.0271286666,1.28639066,52,26,-1.35782158,-0.00808804948,6.02170992,127,28,0.0756760836,-0.0426307619,-7.94098854,-321,30,0.664903402,-0.0155020952,0.692671895,28,27,-1.34840643,-0.0121320747,4.97857904,105,28
1790284046.885801,778308,30.0575,3.1105,109,109,89,105,-0.0201116614,0,2.10275388,85,28,0.653312564,0.0310041904,1.63272667,66,27,-1.37086976,-0.0465062857,7.39674616,156,28,0.0211108327,0,-2.10275388,-85,28,0.660094738,-0.0310041904,1.08848441,44,27,-1.36380851,0.018198112,6.49586058,137,28,-0.0749033689,0.0620083809,7.91625023,320,30,0.658333123,0.0697594285,1.08848441,44,26,-1.35782158,0.0283081736,6.02170992,127,28,0.0757063627,0.019377619,-7.94098854,-321,30,0.664903402,-0.0155020952,0.692671895,28,27,-1.3483907,0.0202201251,5.07340956,107,28
1790284046.887479,778310,30.0663,3.1105,109,109,89,105,-0.0201419387,-0.0426307619,2.22644544,90,28,0.653342843,0.100763619,1.63272667,66,27,-1.3708539,-0.00808804948,7.30191612,154,28,0.0211108327,-0.00387552381,-2.10275388,-85,28,0.660094738,-0.0465062857,1.0390079,42,27,-1.36380851,0.0101100625,6.63810587,140,28,-0.0749033689,0.0620083809,7.79255867,315,30,0.658302844,0.0232531428,1.06374609,43,26,-1.35782158,-0.0121320747,6.02170992,127,28,0.0756760836,-0.0542573333,-7.91625023,-320,30,0.664933681,0.0155020952,0.568980455,23,27,-1.3483907,0.0202201251,5.12082434,108,28
1790284046.889323,778312,30.0575,3.1447,109,109,89,105,-0.0201419387,-0.0348797143,2.10275388,85,28,0.653312564,0.0387552381,1.63272667,66,27,-1.3708539,-0.00404402474,7.39674616,156,28,0.0211108327,-0.00387552381,-2.10275388,-85,28,0.660094738,-0.0348797143,1.21217585,49,27,-1.36382437,-0.00808804948,6.63810587,140,28,-0.0749033689,0.0387552381,7.79255867,315,30,0.658302844,0.0465062857,1.28639066,52,26,-1.35780573,0.0222421363,5.97429514,126,28,0.0757063627,-0.00387552381,-8.01520348,-324,30,0.664933681,0.0155020952,0.643195331,26,27,-1.34840643,0.016176099,5.0259943,106,28
1790284046.891490,778314,30.0575,3.1105,109,109,89,105,-0.0201419387,-0.0581328608,2.1522305,87,28,0.653312564,0.0387552381,1.60798836,65,27,-1.37086976,0,7.30191612,154,28,0.0211108327,-0.00775104761,-2.22644544,-90,28,0.660125017,0.00387552381,1.06374609,43,27,-1.36382437,-0.00808804948,6.68552065,141,27,-0.0749336481,0.0232531428,7.79255867,315,30,0.658302844,0.0387552381,1.11322272,45,26,-1.35783732,-0.0323521979,5.97429514,126,28,0.0757366419,0.0697594285,-7.84203529,-317,30,0.664933681,0.0155020952,0.643195331,26,27,-1.34840643,-0.0121320747,5.21565437,110,28
1790284046.893431,778316,30.0575,3.1447,109,109,89,105,-0.0201419387,-0.0155020952,2.20170712,89,28,0.653312564,0.0348797143,1.73167968,70,27,-1.3708539,-0.00202201237,7.30191612,154,28,0.0210502744,-0.127892286,-2.10275388,-85,28,0.660064459,-0.0697594285,1.16269922,47,27,-1.36380851,-0.0121320747,6.63810587,140,27,-0.0749033689,0.0426307619,7.71834373,312,30,0.658302844,0.0387552381,1.08848441,44,26,-1.35782158,-0.00808804948,6.02170992,127,28,0.0757366419,0.0503818095,-8.03994179,-325,30,0.664903402,-0.019377619,0.667933583,27,27,-1.34840643,-0.0101100625,5.12082434,108,28
1790284046.895495,778318,30.0752,3.1105,109,109,89,105,-0.0201419387,-0.0426307619,2.1522305,87,28,0.653282285,0,1.68220317,68,27,-1.37086976,-0.0323521979,7.39674616,156,28,0.0211108327,0.0116265714,-2.12749219,-86,28,0.660064459,-0.0465062857,1.21217585,49,27,-1.36379278,0.0505503081,6.63810587,140,27,-0.0749336481,0.0310041904,7.79255867,315,30,0.658272624,0.0426307619,1.16269922,47,26,-1.35782158,-0.00202201237,5.97429514,126,28,0.0757063627,0,-7.91625023,-320,30,0.664933681,0.0387552381,0.544242203,22,27,-1.3483907,0.0283081736,5.12082434,108,28
1790284046.897529,778320,30.0663,3.1105,109,109,89,105,-0.0201419387,-0.0465062857,2.1522305,87,28,0.653312564,0.0271286666,1.60798836,65,27,-1.3708539,-0.00404402474,7.30191612,154,28,0.0211108327,0,-2.12749219,-86,28,0.660064459,-0.0542573333,1.08848441,44,27,-1.36380851,0.016176099,6.59069061,139,28,-0.0749336481,0.0348797143,7.64412928,309,30,0.658272624,-0.0271286666,1.16269922,47,26,-1.35782158,-0.00202201237,6.02170992,127,28,0.0757063627,0,-7.94098854,-321,30,0.664873123,-0.0775104761,0.544242203,22,27,-1.3483907,0.0202201251,5.0259943,106,28
1790284046.899439,778322,30.0575,3.1789,109,109,89,105,-0.0201116614,0.019377619,2.10275388,85,28,0.653252006,-0.0503818095,1.70694149,69,27,-1.3708539,-0.00404402474,7.30191612,154,28,0.0210805535,-0.0387552381,-2.10275388,-85,28,0.660064459,0.019377619,1.16269922,47,27,-1.36380851,0.018198112,6.63810587,140,28,-0.0749336481,0,7.74308205,313,30,0.658302844,0.0465062857,1.0390079,42,26,-1.35783732,-0.0303301867,5.97429514,126,28,0.0756760836,-0.0465062857,-7.96572685,-322,30,0.664873123,-0.0658839047,0.568980455,23,27,-1.3483907,0,5.12082434,108,28
1790284046.901228,778323,30.0663,3.0764,109,109,89,105,-0.0201419387,-0.0503818095,2.1522305,87,28,0.653282285,0.019377619,1.7811563,72,27,-1.3708539,0,7.30191612,154,28,0.0211108327,0.00387552381,-2.10275388,-85,28,0.660064459,-0.0503818095,1.16269922,47,27,-1.36379278,0.0525723249,6.63810587,140,28,-0.0749336481,-0.00775104761,7.79255867,315,30,0.658302844,0.0465062857,1.18743753,48,26,-1.35782158,-0.00808804948,5.97429514,126,28,0.0757366419,0.0426307619,-8.03994179,-325,30,0.664903402,-0.0232531428,0.643195331,26,27,-1.34837484,0.0505503081,5.12082434,108,28
1790284046.903271,778326,30.0663,3.1447,109,109,89,105,-0.0201419387,-0.0310041904,2.10275388,85,28,0.653312564,0.0581328608,1.58325005,64,27,-1.37083817,0.0283081736,7.39674616,156,28,0.0211108327,0,-2.10275388,-85,28,0.660094738,0.00775104761,1.06374609,43,27,-1.36380851,0.018198112,6.68552065,141,28,-0.0749336481,-0.0116265714,7.64412928,309,30,0.658302844,0.0310041904,1.11322272,45,26,-1.35782158,-0.00808804948,6.02170992,127,28,0.0757366419,0.0503818095,-7.94098854,-321,30,0.664933681,0.0465062857,0.568980455,23,27,-1.3483907,0.0121320747,5.0259943,106,28
1790284046.905250,778327,30.0575,3.1105,109,109,89,105,-0.0201419387,-0.0310041904,2.10275388,85,28,0.653312564,0.0697594285,1.70694149,69,27,-1.3708539,-0.00202201237,7.30191612,154,28,0.0211108327,-0.0542573333,-2.12749219,-86,28,0.660064459,-0.0116265714,1.21217585,49,27,-1.36380851,0.016176099,6.59069061,139,27,-0.0749336481,0,7.81729698,316,30,0.658333123,0.0736349523,1.06374609,43,26,-1.35783732,-0.0404402502,6.02170992,127,28,0.0757063627,0,-7.96572685,-322,30,0.664903402,0.00387552381,0.544242203,22,27,-1.3483907,0.0121320747,5.0259943,106,28
1790284046.907311,778330,30.0575,3.1789,109,109,89,105,-0.0201116614,0.0271286666,2.10275388,85,28,0.653252006,-0.0465062857,1.63272667,66,27,-1.3708539,-0.00404402474,7.30191612,154,28,0.0211108327,0,-2.20170712,-89,28,0.660094738,0.0426307619,1.11322272,45,27,-1.36382437,-0.0121320747,6.63810587,140,27,-0.0749336481,0.00775104761,7.79255867,315,30,0.658302844,0.0426307619,1.18743753,48,26,-1.35782158,0.0242641494,6.02170992,127,28,0.075766921,0.0891370475,-7.94098854,-321,30,0.664933681,0.0697594285,0.667933583,27,27,-1.34840643,-0.00404402474,5.12082434,108,28
1790284046.909239,778332,30.0575,3.1105,110,109,89,105,-0.0201116614,0.019377619,2.1522305,87,28,0.653282285,0.0155020952,1.70694149,69,27,-1.3708539,0,7.44416142,157,28,0.0211108327,-0.00387552381,-2.12749219,-86,28,0.660094738,0.019377619,1.11322272,45,27,-1.36380851,0.0121320747,6.63810587,140,27,-0.0749336481,0,7.74308205,313,30,0.658333123,0.0930125713,1.11322272,45,26,-1.35780573,0.0141540868,5.8794651,124,28,0.0757063627,-0.0155020952,-7.94098854,-321,30,0.664873123,-0.0581328608,0.593718767,24,27,-1.3483907,0.0283081736,4.97857904,105,28
